834|Arnold, Tobias
835|Arnold, Tom (I)
836|Arnold, Victor (II)
837|Arnold, William (I)
838|Arnoldus, Morten (I)
839|Arnor, Jay
840|Arnott, David (I)
841|Aron, Michael
842|Aron, Pal
843|Aronin, Michael (I)
844|Aronson, Steve (I)
845|Arpino, Tony
846|Arquette, David (I)
847|Arquette, Lewis
848|Arquette, Richmond
849|Arratia, Robert
850|Arredondo, Daniel K.
851|Arrington, Brad
852|Arrington, James
853|Arrow, Jack (I)
854|Arrribas, Óscar
855|Arterton, Jon
856|Arthur, Michael (I)
857|Arthur, Richard (I)
858|Arthur, Sean Michael
859|Arthur, Thomas (I)
860|Artiste, Roman
861|Artura, Michael
862|Artus, Ashley
863|Artz, Gregg
864|Artz, Tim
865|Arvanites, Steven
866|Arwine, Jack
867|Ary, Jack
868|Arzoumanian, Suren
869|Asada, Tomoo
870|Asai, Jun
871|Asai, Woodrow W.
872|Asaki, Jim
873|Asante, Gyearbuor
874|Asanti, Pat
875|Asbell, Kevin
876|Ash, Kevin (II)
877|Ash, Sam (I)
878|Ashby, Hal
879|Ashby, Linden
880|Ashford, Matthew (I)
881|Ashforth, Justin
882|Ashikawa, Makoto
883|Ashker, John
884|Ashley, Edward (I)
885|Ashley, Graham (I)
886|Ashley, John (III)
887|Ashley, Kurek
888|Ashman, Mark (I)
889|Ashmore, Jimmy (I)
890|Ashong, Derrick N.
891|Ashton, David (I)
892|Ashton, Dyrk
893|Ashton, J.R.
894|Ashton, John (I)
895|Ashton, John (II)
896|Ashton, Joseph
897|Ashton, Richard (I)
898|Ashton, Richard (II)
899|Ashton, Tom (II)
900|Ashton-Griffiths, Roger
901|Askew, Luke (I)
902|Askew, Terry
903|Askin, Peter
904|Aslaksen, Phil
905|Aslen, Abdellaziz
906|Aslen, Eat
907|Asman, David (I)
908|Asner, Edward
909|Aso, Yuri
910|Asparagus, Fred
911|Aspegren, Chuck
912|Asprey, George
913|Asquith, Conrad
914|Asquith-Coe, Lee
915|Asriev, Vladimir
916|Assad, Richard
917|Assante, Armand
918|Assante, Marco
919|Assböck, Joachim Paul
920|Assmann, Hans-Jörg
921|Assogba, Luc
922|Assunção, António (I)
923|Asta (II)
924|Astaire, Fred
925|Astar, Ben
926|Aste, Spencer (II)
927|Astin, John
928|Astin, Mackenzie
929|Astin, Sean
930|Astrachan, Joshua
931|Astudillo, Pete
932|Atanasoff, Peter
933|Atchley, Ray
934|Atchley, Richard
935|Ates, Roscoe
936|Atherton, Simon (I)
937|Atherton, William (I)
